TYPE,Name,ID,Institution,Amount,Year,amount_lb,amount_ub
DONOR,"in memory of Clarisse Arnhold",1410,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Bank of America",1411,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Corporation for Public Broadcasting",1412,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Lewis B. and Louise Hirschfeld Cullman",1413,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"The Irene Diamond Fund",1414,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Ford Foundation",1415,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"The Lillian Goldman Charitable Trust",1416,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"JPB Foundation",1417,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Lilly Endowment, Inc.",1418,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"MetLife",1419,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"National Endowment for the Arts",1420,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Public Broadcasting Service",1421,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"State of New York",1422,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"James and Merryl Tisch",1423,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Rosalind P. Walter",1424,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Josh and Judy Weston",1425,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Ziff Family",1426,WNET,"$1,000,000 and above",2013,1000000,-
DONOR,"Charlotte and David Ackert",1427,WNET,"$500,000 and above",2013,500000,-
DONOR,"The Coca-Cola Company",1428,WNET,"$500,000 and above",2013,500000,-
DONOR,"Ford Motor Company",1429,WNET,"$500,000 and above",2013,500000,-
DONOR,"Johnson & Johnson",1430,WNET,"$500,000 and above",2013,500000,-
DONOR,"Anna-Maria and Stephen Kellen Foundation",1431,WNET,"$500,000 and above",2013,500000,-
DONOR,"The Philip and Janice Levin Foundation",1432,WNET,"$500,000 and above",2013,500000,-
DONOR,"John D. & Catherine T. MacArthur Foundation",1433,WNET,"$500,000 and above",2013,500000,-
DONOR,"McDonald's",1434,WNET,"$500,000 and above",2013,500000,-
DONOR,"Abby and Howard Milstein",1435,WNET,"$500,000 and above",2013,500000,-
DONOR,"Mutual of America Life Insurance Company",1436,WNET,"$500,000 and above",2013,500000,-
DONOR,"National Endowment for the Humanities",1437,WNET,"$500,000 and above",2013,500000,-
DONOR,"The Polonsky Foundation",1438,WNET,"$500,000 and above",2013,500000,-
DONOR,"Bernard and Irene Schwartz",1439,WNET,"$500,000 and above",2013,500000,-
DONOR,"Corporation for Public Broadcasting",1440,WNET,"$10,000,000 and above",2014,10000000,-
DONOR,"Public Broadcasting Service",1441,WNET,"$10,000,000 and above",2014,10000000,-
DONOR,"State of New York",1442,WNET,"$5,000,000-$9,999,999",2014,5000000,9999999
DONOR,"Ancestry.com",1443,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"The Arnhold Family, in memory of Clarisse Arnhold",1444,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"Bank of America",1445,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"Gerald and Janet Carrus Foundation",1446,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"Lewis B. and Louise Hirschfeld Cullman",1447,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"The Irene Diamond Fund",1448,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"The Lillian Goldman Charitable Trust",1449,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"Lilly Endowment Inc.",1450,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"MetLife",1451,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"National Endowment for the Humanities",1452,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"Bernard and Irene Schwartz",1453,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"James and Merryl Tisch",1454,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"The Agnes Varis Charitable Trust",1455,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"Rosalind P. Walter",1456,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"Josh and Judy Weston",1457,WNET,"$1,000,000-$4,999,999",2014,1000000,4999999
DONOR,"Charlotte and David Ackert",1458,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Mary E. Bowen",1459,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The Coca Cola Company",1460,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Ernst & Young",1461,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Ford Foundation",1462,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Ford Motor Company",1463,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Johnson & Johnson",1464,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The JPB Foundation",1465,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Anna-Maria and Stephen Kellen Foundation",1466,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The Philip and Janice Levin Foundation",1467,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"John D. & Catherine T. MacArthur Foundation",1468,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"McDonald's",1469,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"LuEsther T. Mertz Charitable Trust",1470,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Abby and Howard Milstein",1471,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Cheryl and Philip Milstein Family",1472,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Mutual of America Life Insurance Company",1473,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The Polonsky Foundation",1474,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Anonymous",1475,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Ancestry.com",1476,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"The Arnhold Family,",1477,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"in memory of Clarisse Arnhold",1478,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Bank of America",1479,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Gerald and Janet Carrus Foundation",1480,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Corporation for Public Broadcasting",1481,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Lewis B. and Louise Hirschfeld Cullman",1482,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"The Irene Diamond Fund",1483,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"The Lillian Goldman Charitable Trust",1484,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Lilly Endowment Inc.",1485,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"MetLife",1486,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"National Endowment for the Humanities",1487,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Public Broadcasting Service",1488,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"State of New York",1489,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Bernard and Irene Schwartz",1490,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"James and Merryl Tisch",1491,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"The Agnes Varis Charitable Trust",1492,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Rosalind P. Walter",1493,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Josh and Judy Weston",1494,WNET,"$1,000,000 and above",2014,1000000,-
DONOR,"Charlotte and David Ackert",1495,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The Coca-Cola Company",1496,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Ernst & Young",1497,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Ford Foundation",1498,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Ford Motor Company",1499,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Johnson & Johnson",1500,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The JPB Foundation",1501,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Anna-Maria and Stephen Kellen Foundation",1502,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The Philip and Janice Levin Foundation",1503,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"John D. & Catherine T. MacArthur Foundation",1504,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"McDonald's",1505,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Abby and Howard Milstein",1506,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"Mutual of America Life Insurance Company",1507,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The Polonsky Foundation",1508,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"U.S. Department of Education",1509,WNET,"$500,000-$999,999",2014,500000,999999
DONOR,"The Carson Family Charitable Trust",1510,WNYC,"$1,000,000 and above",2012-2013,1000000,-
DONOR,"Corporation for Public Broadcasting",1511,WNYC,"$1,000,000 and above",2012-2013,1000000,-
DONOR,"Dormitory Authority of the State of New York",1512,WNYC,"$1,000,000 and above",2012-2013,1000000,-
DONOR,"Jerome L. Greene Foundation",1513,WNYC,"$1,000,000 and above",2012-2013,1000000,-
DONOR,"National Science Foundation",1514,WNYC,"$1,000,000 and above",2012-2013,1000000,-
DONOR,"Charles H. Revson Foundation",1515,WNYC,"$1,000,000 and above",2012-2013,1000000,-
DONOR,"Alfred P. Sloan Foundation",1516,WNYC,"$1,000,000 and above",2012-2013,1000000,-
DONOR,"Carson Family Charitable Trust",1517,WNYC,"$1,000,000 and above",2013-2014,1000000,-
DONOR,"Corporation for Public Broadcasting",1518,WNYC,"$1,000,000 and above",2013-2014,1000000,-
DONOR,"The Jerome L. Greene Foundation",1519,WNYC,"$1,000,000 and above",2013-2014,1000000,-
DONOR,"Robert Wood Johnson Foundation",1520,WNYC,"$1,000,000 and above",2013-2014,1000000,-
DONOR,"Kaplen Brothers Fund",1521,WNYC,"$1,000,000 and above",2013-2014,1000000,-
DONOR,"National Science Foundation",1522,WNYC,"$1,000,000 and above",2013-2014,1000000,-
DONOR,"Alfred P. Sloan Foundation",1523,WNYC,"$1,000,000 and above",2013-2014,1000000,-
DONOR,"The Starr Foundation",1524,9/11 Memorial,"$25,000,000",2013,25000000,25000000
DONOR,"Bank of America",1525,9/11 Memorial,"$20,000,000",2013,20000000,20000000
DONOR,"Bloomberg Philanthropies",1526,9/11 Memorial,"$15,000,000",2013,15000000,15000000
DONOR,"JPMorgan Chase  Co",1527,9/11 Memorial,"$15,000,000",2013,15000000,15000000
DONOR,"Deutsche Bank",1528,9/11 Memorial,"$15,000,000",2013,15000000,15000000
DONOR,"David Rockefeller",1529,9/11 Memorial,"$15,000,000",2013,15000000,15000000
DONOR,"American Express",1530,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"American International Group Inc",1531,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"Brookfield",1532,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"Cantor Fitzgerald LP",1533,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"Citi",1534,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"Con Edison",1535,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"The Goldman Sachs Foundation",1536,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"BNY Mellon",1537,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"Verizon",1538,9/11 Memorial,"$10,000,000",2013,10000000,10000000
DONOR,"Barclays",1539,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"The Carson Family Charitable Trust",1540,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Credit Suisse",1541,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Forest City Ratner Companies",1542,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"GE",1543,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Keefe Bruyette  Woods",1544,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Leonard Litwin",1545,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"MetLife Foundation",1546,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"howard P MilsteinEmigrant Bank",1547,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"The Moinian Group",1548,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Morgan Stanley",1549,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Paul J Napoli  Marc J Bern",1550,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Napoli Bern LLP",1551,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"New York Life",1552,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Ronald O Perelman",1553,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"The Pfizer Foundation",1554,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Related Companies",1555,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"ShARP Electronics Corporation",1556,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Klara  Larry Silverstein  Family",1557,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"The Walt Disney Company Foundation",1558,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"UBS",1559,9/11 Memorial,"$5,000,000",2013,5000000,5000000
DONOR,"Fiona  Stanley Druckenmiller",1560,9/11 Memorial,"$3,000,000",2013,3000000,3000000
DONOR,"The Crown Family",1561,9/11 Memorial,"$3,000,000",2013,3000000,3000000
DONOR,"ACE Charitable Foundation",1562,9/11 Memorial,"$2,500,000",2013,2500000,2500000
DONOR,"Time Warner Foundation",1563,9/11 Memorial,"$2,500,000",2013,2500000,2500000
DONOR,"The Cayre and Chera Families",1564,9/11 Memorial,"$2,500,000",2013,2500000,2500000
DONOR,"Pitney Bowes Inc",1565,9/11 Memorial,"$2,500,000",2013,2500000,2500000
DONOR,"Jon S Corzine",1566,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Brian Cury EarthCam Inc",1567,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Peter G Peterson",1568,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Sandler ONeill  Partners LP",1569,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"The Tisch Families",1570,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Dan  Sheryl Tishman Family",1571,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Foundation Inc",1572,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Unitedhealthcare",1573,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Bernard  Anne Spitzer",1574,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Vornado Realty Trust",1575,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"The Westfield Group",1576,9/11 Memorial,"$2,000,000",2013,2000000,2000000
DONOR,"Accenture",1577,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"AEA Investors LP",1578,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Elizabeth and Lee Ainslie AnheuserBusch InBev  The AnheuserBusch Foundation",1579,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Aon",1580,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"ATT",1581,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Associated Press",1582,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Louis and Gabrielle Bacon",1583,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Cablevision Systems Corporation  The Madison Square Garden Co",1584,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The CocaCola Foundation",1585,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Clear Channel Communications Inc",1586,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Dalio Family Foundation",1587,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Deloitte",1588,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Delta Air Lines",1589,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Durst Organization",1590,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Edelman",1591,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Ernst  Young LLP",1592,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Christine A Ferer in memory of Neil D Levin",1593,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Ford Foundation",1594,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Franklin Templeton Investments and Fiduciary Trust Company International",1595,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Fred Alger Management Inc",1596,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Sol  Lillian  Joyce  Irving Goldman Families",1597,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Marc haas Foundation  Stanley S Shuman Robert h haines",1598,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"William Randolph hearst Foundation",1599,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"hSBC",1600,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Iron Workers International Union and IMPACT",1601,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"JetBlue Airways",1602,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Robert Wood Johnson 1962 Charitable Trust",1603,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Thomas S Johnson Family in memory of Scott M Johnson",1604,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"KPMG LLP",1605,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The LeFrak Family",1606,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Lehman Brothers",1607,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Steve and Sue Mandel",1608,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The J Willard  Alice S Marriott Foundation",1609,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Marsh  McLennan Companies",1610,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"McDonalds OwnerOperator Association of NYNJCT",1611,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The MLBMLBPA Disaster Relief Fund  Baseball Tomorrow Fund",1612,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Moodys Foundation",1613,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Suzanne and Tom Murphy and Family",1614,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Samuel I Newhouse Foundation",1615,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"New York Mets",1616,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"New York Yankees",1617,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Stavros Niarchos Foundation",1618,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Indra  Raj Nooyi",1619,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"OppenheimerFunds",1620,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"PepsiCo Foundation",1621,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"PricewaterhouseCoopers LLP",1622,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Ingeborg and Ira Leon Rennert",1623,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Julian Josie Spencer Jay  Alex Robertson",1624,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Edward John and Patricia Rosenwald Foundation",1625,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Jack and Susan Rudin and The Rudin Family",1626,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"RxR Realty",1627,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Scotts MiracleGro Company",1628,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"SL Green Realty Corp",1629,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Alfred P Sloan Foundation",1630,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Starr International Foundation",1631,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Tishman Speyer",1632,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Viacom and Paramount Pictures",1633,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Wachtell Lipton Rosen  Katz Foundation",1634,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Joan and Sanford I Weill and the Weill Family Foundation",1635,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"The Wendys Company  Nelson Peltz Peter May",1636,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"John C Whitehead",1637,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Weil Gotshal  Manges LLP",1638,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"Willkie Farr  Gallagher LLP",1639,9/11 Memorial,"$1,000,000-$1,900,000",2013,1000000,1900000
DONOR,"AED Professionals GMD Inc Co Mrs Kanchan K Lall  Family",1640,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"Patty and Jay Baker",1641,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"Brooks Brothers",1642,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"Great American Insurance Group and The Carl h Lindner Family",1643,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"National Football League",1644,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"NYC  Company",1645,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"NYSE Euronext Foundation Polaris Capital Management LLC",1646,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"The Rockefeller Group",1647,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"The Steven Rosenbaum and Pamela Yoder Family",1648,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"Royal Bank of Canada",1649,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"TD Bank and the TD Charitable Foundation",1650,9/11 Memorial,"$500,000-$999,999",2013,500000,999999
DONOR,"The Starr Foundation",1651,9/11 Memorial,"$25,000,000",2014,25000000,25000000
DONOR,"Bank of America",1652,9/11 Memorial,"$20,000,000",2014,20000000,20000000
DONOR,"Bloomberg Philanthropies",1653,9/11 Memorial,"$15,000,000",2014,15000000,15000000
DONOR,"JPMorgan Chase Co",1654,9/11 Memorial,"$15,000,000",2014,15000000,15000000
DONOR,"Deutsche Bank",1655,9/11 Memorial,"$15,000,000",2014,15000000,15000000
DONOR,"David Rockefeller",1656,9/11 Memorial,"$15,000,000",2014,15000000,15000000
DONOR,"American Express",1657,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"American International Group Inc",1658,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"BNY Mellon",1659,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"Brookfield",1660,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"Cantor Fitzgerald LP",1661,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"Citi",1662,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"Con Edison",1663,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"The Goldman Sachs Foundation",1664,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"Verizon",1665,9/11 Memorial,"$10,000,000",2014,10000000,10000000
DONOR,"Barclays",1666,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"The Carson Family Charitable Trust",1667,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Credit Suisse",1668,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Forest City Ratner Companies",1669,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"GE",1670,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Keefe Bruyette Woods",1671,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Leonard Litwin",1672,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"MetLife Foundation",1673,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Howard P MilsteinEmigrant Bank",1674,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"The Moinian Group",1675,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Morgan Stanley",1676,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Paul J Napoli Marc J Bern Napoli Bern LLP",1677,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"New York Life",1678,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Ronald O Perelman",1679,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"The Pfizer Foundation",1680,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Related Companies",1681,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"SHARP Electronics Corporation",1682,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Klara Larry Silverstein Family",1683,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"UBS",1684,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"The Walt Disney Company Foundation",1685,9/11 Memorial,"$5,000,000",2014,5000000,5000000
DONOR,"Fiona Stanley Druckenmiller",1686,9/11 Memorial,"$3,000,000",2014,3000000,3000000
DONOR,"The Crown Family",1687,9/11 Memorial,"$3,000,000",2014,3000000,3000000
DONOR,"The Cayre and Chera Families",1688,9/11 Memorial,"$3,000,000",2014,3000000,3000000
DONOR,"ACE Charitable Foundation",1689,9/11 Memorial,"$2,500,000",2014,2500000,2500000
DONOR,"The Leona M and Harry B Helmsley Charitable Trust",1690,9/11 Memorial,"$2,500,000",2014,2500000,2500000
